ticker,fiscal_quarter,n_words_preparedremark,n_words_QA,n_sentences_preparedremark,n_sentences_QA,avg_words_per_sentence_preparedremark,avg_words_per_sentence_QA,pronoun_plural_ratio_preparedremark,pronoun_plural_ratio_QA,adverb_ratio_preparedremark,adverb_ratio_QA,ari_preparedremark,ari_QA,coleman_liau_preparedremark,coleman_liau_QA,dale_chall_preparedremark,dale_chall_QA,flesch_ease_preparedremark,flesch_ease_QA,flesch_kincaid_preparedremark,flesch_kincaid_QA,gunning_fog_preparedremark,gunning_fog_QA,smog_preparedremark,smog_QA,lm_positive_preparedremark,lm_positive_QA,lm_negative_preparedremark,lm_negative_QA,lm_uncertainty_preparedremark,lm_uncertainty_QA,lm_litigous_preparedremark,lm_litigous_QA,lm_superfluous_preparedremark,lm_superfluous_QA,lm_interesting_preparedremark,lm_interesting_QA,lm_modal_weak_preparedremark,lm_modal_weak_QA,lm_modal_moderate_preparedremark,lm_modal_moderate_QA,lm_modal_strong_preparedremark,lm_modal_strong_QA,lm_constraining_preparedremark,lm_constraining_QA,lm_complexity_preparedremark,lm_complexity_QA,lm_net_sentiment_preparedremark,lm_net_sentiment_QA,lm_polarity_preparedremark,lm_polarity_QA,lm_subjectivity_preparedremark,lm_subjectivity_QA,eps_beat,sentiment_divergence,qa_word_ratio,delta_net_sentiment,delta_complexity
BK,2017-Q3,4822.0,7963.0,260.0,302.0,18.54615384615385,26.367549668874172,0.7712895377128953,0.4886515353805073,0.0184570717544587,0.0183347984427979,12.190783842596788,13.500308620593138,11.368641259320626,8.796257901390646,10.44453201379487,8.917332771456664,47.41571197149423,55.72623863077682,11.521437145108816,12.309776917404132,13.973024565374072,15.092305801376597,13.47609286466669,13.233512964352094,0.0194939858979676,0.0128092427477081,0.0072583990045624,0.0069069446188622,0.0064288676897552,0.0077860102976265,0.001866445458316,0.0003767424337561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001866445458316,0.0012558081125204,0.0020738282870178,0.0017581313575285,0.0122355868934052,0.0059022981288459,0.02675238490253,0.0197161873665703,0.0350476980506014,0.027878940097953,0,0.0063332887645593,1.651389464952302,-1.1895228323701987,-3.1301600620299674
BK,2017-Q4,4204.0,7472.0,267.0,433.0,15.745318352059924,17.25635103926097,0.7593984962406015,0.4317460317460317,0.0185537583254043,0.0180674518201284,12.07288967298458,8.746507541379017,12.027728337236535,8.01525986973282,11.053244982290437,8.380646105167681,45.34345423577915,68.67625483888627,11.318243366171831,8.077834737393562,13.933729459809935,10.680098396290592,13.312678668824248,10.753372507629054,0.0180780209324452,0.0092344753747323,0.0068981921979067,0.0093683083511777,0.0054709800190294,0.0085653104925053,0.0088011417697431,0.0016059957173447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014272121788772,0.0008029978586723,0.0035680304471931,0.0013383297644539,0.0111798287345385,-0.0001338329764453,0.024976213130352,0.01860278372591,0.0392483349191246,0.0287740899357601,1,0.0113136617109838,1.7773549000951474,-5.684731551530111,-1.635189279831157
BK,2018-Q1,4078.0,5611.0,239.0,294.0,17.06276150627615,19.08503401360544,0.8101851851851852,0.3722943722943723,0.0255026974006866,0.0180003564427018,13.86674133593052,10.096309269236436,13.203663898387887,8.483276694687895,11.567546170547685,8.602006252726312,37.95630543342563,64.37144988605792,12.87853606904413,9.277062809062356,15.43431580090105,11.865030000681982,14.547691013108302,11.500723788496176,0.0164296223639038,0.0108715024059882,0.0147130946542422,0.0089110675458919,0.0080922020598332,0.0094457315986455,0.0022069641981363,0.001069328105507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017165277096615,0.0007128854036713,0.0080922020598332,0.0007128854036713,0.0017165277096615,0.0019604348600962,0.0311427170181461,0.0197825699518802,0.0414418832761157,0.0302976296560327,0,-0.0002439071504347001,1.3759195684158902,-3.8260107351134636,1.4016368072204595
BK,2018-Q2,3345.0,4284.0,214.0,223.0,15.630841121495328,19.210762331838566,0.7874396135265701,0.3692307692307692,0.028998505231689,0.0172735760971055,12.78298427958945,9.849937710079873,12.347784997046666,7.493181278213356,11.36920016136111,8.55275440963466,41.84621948080661,67.80648385801277,12.121931548571675,9.109466082470124,14.843503482958091,11.530274623028005,13.964909317970625,10.667147724877978,0.0185351270553064,0.0070028011204481,0.0116591928251121,0.0098039215686274,0.007473841554559,0.0065359477124183,0.0005979073243647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017937219730941,0.0011671335200746,0.0029895366218236,0.0004668534080298,0.0068759342301943,-0.0028011204481792,0.0301943198804185,0.0168067226890756,0.0382660687593423,0.0233426704014939,1,0.0096770546783735,1.2807174887892376,-1.4167973017272901,-0.039994543017496116
BK,2018-Q3,3919.0,6174.0,238.0,342.0,16.46638655462185,18.05263157894737,0.7963800904977375,0.3752310536044362,0.0232202092370502,0.0179786200194363,12.759075219427892,9.196027484067734,12.878614457831322,8.201366297983085,11.530029684191312,8.291531215253293,41.359845016429375,66.3844001457073,11.989262322015335,8.572894782977961,14.8339978094195,11.142965338029212,14.104278946563513,11.00605863866312,0.0168410308752232,0.0121477162293488,0.0112273539168155,0.0098801425332037,0.0073998468997193,0.0080984774862325,0.0043378412860423,0.0009718172983479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010206685378923,0.0011337868480725,0.0076550140341923,0.0011337868480725,0.0056136769584077,0.0022675736961451,0.0280683847920387,0.0220278587625526,0.0398060729778004,0.0310981535471331,1,0.0033461032622626,1.575401888236795,-0.22859260775033435,0.043263191989052756
BK,2018-Q4,4366.0,5090.0,280.0,337.0,15.592857142857143,15.103857566765578,0.8441558441558441,0.4289215686274509,0.0206138341731562,0.0192534381139489,12.24742760617761,8.119818440919872,12.494582392776524,8.158318531675548,11.32126343289436,8.385397888296822,42.9996970898664,67.85992919873694,11.510904677654114,7.679365995658184,14.200615320254148,10.23424116834419,13.544995869139472,10.53148860348719,0.0121392579019697,0.0084479371316306,0.0114521300961978,0.0113948919449901,0.0080164910673385,0.0092337917485265,0.0045808520384791,0.0021611001964636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013742556115437,0.0009823182711198,0.0032065964269354,0.0019646365422396,0.0006871278057718,-0.0029469548133595,0.0235913879981676,0.0198428290766208,0.0361887311039853,0.031237721021611,0,0.0036340826191313,1.1658268437929455,-2.9638051037269015,-0.9703685380145453
BK,2019-Q1,3858.0,5531.0,235.0,361.0,16.417021276595744,15.321329639889196,0.8224852071005917,0.4369747899159664,0.0233281493001555,0.0171759175555957,13.04697963202134,8.514500346663525,13.332608695652173,8.380200181983621,11.777322652372444,8.3366936261881,40.43861865055731,66.97678279542193,12.002172494965825,8.029191899536269,14.666229898749254,10.602283565563438,13.854945293508294,10.78328621582373,0.0160705028512182,0.016452721026939,0.0119232763089683,0.0074127644187307,0.0085536547433903,0.0072319652865666,0.001296008294453,0.0003615982643283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005184033177812,0.0003615982643283,0.0025920165889061,0.0003615982643283,0.0041472265422498,0.0090399566082082,0.0279937791601866,0.0238654854456698,0.03784344219803,0.0314590489965648,1,-0.004892730065958401,1.433644375324002,2.7136967351016907,0.22522758743336604
BK,2019-Q2,4069.0,5491.0,229.0,328.0,17.768558951965066,16.740853658536587,0.84375,0.3849557522123893,0.0196608503317768,0.0171189218721544,13.375978184332148,8.244201086956522,12.76256109481916,7.752564102564097,11.225369943921388,8.190268864468864,39.47057956474768,70.53425480769232,12.617930236147554,7.660016025641031,15.172732417554148,10.290201465201466,14.298894481367183,10.432427753924918,0.0191693290734824,0.0094700418867237,0.0088473826492995,0.0087415771262065,0.0061440157286802,0.0094700418867237,0.001228803145736,0.0005463485703879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017203244040304,0.0005463485703879,0.004669451953797,0.0009105809506465,0.0103219464241828,0.0007284647605172,0.028016711722782,0.0182116190129302,0.0353895305971983,0.0282280094700418,1,0.0095934816636656,1.3494716146473336,0.9465362536731429,2.303427125208165
BK,2019-Q3,3384.0,5182.0,201.0,259.0,16.83582089552239,20.00772200772201,0.745,0.36,0.0239361702127659,0.017560787340795,12.707974501382864,10.018630963645158,12.363215019067171,8.17254978524014,11.314161583590948,8.553420071069127,41.92611463998017,64.09384525215272,12.064721325902024,9.42975442574672,15.001841279870028,12.203122211610989,14.138980108339055,11.604018715180436,0.0215721040189125,0.0142802006947124,0.0103427895981087,0.0096487842531841,0.0073877068557919,0.0077190274025472,0.0011820330969267,0.0003859513701273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023640661938534,0.0003859513701273,0.0041371158392434,0.0027016595908915,0.0112293144208037,0.0046314164415283,0.0319148936170212,0.0239289849478965,0.0404846335697399,0.0320339637205712,1,0.0065978979792754,1.531323877068558,1.4174382793483127,-0.36058048602015613
BK,2019-Q4,3879.0,5752.0,208.0,313.0,18.64903846153846,18.376996805111823,0.9148936170212766,0.4757118927973199,0.0180458881154936,0.0154728789986091,13.281807050148757,8.721395631259917,12.736271013754454,7.533145075891284,11.361330641118112,8.369244391883996,40.08138265838812,68.27102209742559,12.497134815875883,8.444557620589638,15.364680247953476,11.13799876515081,14.455176802784546,10.940254816364696,0.0281000257798401,0.0175591098748261,0.0061871616395978,0.0071279554937413,0.005671564836298,0.0064325452016689,0.002577984016499,0.0008692628650904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007733952049497,0.0008692628650904,0.002835782418149,0.0008692628650904,0.0219128641402423,0.0104311543810848,0.034287187419438,0.0246870653685674,0.0425367362722351,0.0319888734353268,1,0.0114817097591575,1.482856406290281,3.279716095473606,1.046194156728723
BK,2020-Q1,4185.0,4944.0,240.0,230.0,17.4375,21.495652173913044,0.8114754098360656,0.4137931034482758,0.021505376344086,0.0151699029126213,12.863673716610542,10.50354357097622,12.215541340914474,7.853599836834594,11.166438592750534,8.561869551313837,41.42167686911069,64.50046887133324,12.314157935361596,9.85015544686178,14.85953641928606,12.447278674168784,14.097923855555049,11.535067146600367,0.009557945041816,0.0070792880258899,0.0148148148148148,0.0070792880258899,0.0129032258064516,0.0113268608414239,0.0026284348864994,0.0004045307443365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016726403823178,0.0012135922330097,0.0038231780167264,0.0020226537216828,-0.0052568697729988,0.0,0.0243727598566308,0.0141585760517799,0.0399044205495818,0.0258899676375404,1,-0.0052568697729988,1.1813620071684587,-2.784315155707694,-0.9293568763395725
BK,2020-Q2,4278.0,7781.0,227.0,505.0,18.845814977973568,15.407920792079208,0.8861788617886179,0.3699731903485255,0.0172978027115474,0.0160647731654029,14.10166562914658,8.135732777624202,12.950617859640946,7.983776595744683,11.600168841199205,8.684295567375887,37.25634297602113,68.29037634408604,13.210193045235368,7.7517776252573825,15.76752167943385,10.33583848089682,14.752954738661664,10.65027996061788,0.0168302945301542,0.0086107184166559,0.0098176718092566,0.0098959002698881,0.0100514258999532,0.0105384911965043,0.0011687704534829,0.0005140727412928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032725572697522,0.0006425909266161,0.0025712949976624,0.0005140727412928,0.0070126227208976,-0.0012851818532322,0.0266479663394109,0.0185066186865441,0.0378681626928471,0.0295591826243413,1,0.0082978045741298,1.818840579710145,-0.5799086259607066,3.7423479861390616
BK,2020-Q3,4575.0,8550.0,248.0,553.0,18.447580645161292,15.461121157323689,0.7713178294573644,0.4661870503597122,0.0218579234972677,0.0267836257309941,13.337039022761637,8.476924710114417,12.418079340992849,8.507246036406343,11.325681123176269,8.63574001542493,40.106707066327715,64.5805071877109,12.626276333681496,8.198216963479727,15.28898435909058,10.69035547453572,14.486380044095064,11.002030723157787,0.0181420765027322,0.0132163742690058,0.0102732240437158,0.0100584795321637,0.0061202185792349,0.0086549707602339,0.0021857923497267,0.0010526315789473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001967213114754,0.0018713450292397,0.0039344262295081,0.0017543859649122,0.0078688524590163,0.0031578947368421,0.028415300546448,0.0232748538011695,0.0367213114754098,0.0329824561403508,1,0.0047109577221742,1.8688524590163935,-0.08254024168201207,0.18176743711723975
BK,2020-Q4,4454.0,4680.0,248.0,381.0,17.95967741935484,12.283464566929132,0.8228346456692913,0.4405286343612334,0.0202065559048046,0.0256410256410256,12.943587958898569,6.879288167050362,12.197912502775928,7.677172247756623,11.496596531814042,8.743446583954816,42.26415514656898,69.859635577856,12.186182841707062,6.903570747705988,15.136655639535329,9.535189711325186,14.2615024326474,10.122274911532212,0.0161652447238437,0.0117521367521367,0.0098787606645711,0.0085470085470085,0.0049393803322855,0.0085470085470085,0.0022451728783116,0.0004273504273504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013471037269869,0.0012820512820512,0.0026942074539739,0.0008547008547008,0.0062864840592725,0.0032051282051282,0.0260440053884149,0.0202991452991453,0.0332285585990121,0.0292735042735042,1,0.0030813558541443005,1.0507409070498428,-0.10742891996694312,-1.0130889251005695
BK,2021-Q1,3644.0,7194.0,224.0,544.0,16.267857142857142,13.224264705882351,0.8170731707317073,0.4444444444444444,0.0194840834248079,0.0289129830414234,12.075873800024937,7.187192806537464,12.058692704095474,7.878277777777779,11.423565028895704,8.505514670981661,44.69961771218004,67.81270873786409,11.428251118795773,7.273982740021577,14.19643289311719,9.786677454153182,13.496230228886503,10.355215969177356,0.020032930845225,0.0097303308312482,0.0120746432491767,0.0082012788434806,0.0049396267837541,0.0116763969974979,0.0016465422612513,0.0009730330831248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010976948408342,0.0009730330831248,0.0043907793633369,0.0008340283569641,0.0079582875960482,0.0015290519877675,0.0321075740944017,0.0179316096747289,0.0386937431394072,0.0305810397553516,1,0.0064292356082807,1.9742041712403953,0.6663007856006388,-2.5209844362245546
BK,2021-Q2,3363.0,4857.0,193.0,312.0,17.424870466321245,15.567307692307692,0.8104575163398693,0.5527777777777778,0.0196253345227475,0.0312950380893555,13.091107769423552,8.029355054579973,12.291021126760562,8.01843737081439,11.60784710663984,8.660275476536116,42.46912816901408,67.065667198631,12.173692085848426,7.89801717851066,14.550277665995976,10.356478542655802,13.838458804335575,10.57251336741011,0.0223015165031222,0.0123533045089561,0.0086232530478739,0.007206094296891,0.0089206066012488,0.008235536339304,0.0005947071067499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008920606601248,0.0014412188593782,0.0032708890871245,0.0006176652254478,0.0136782634552482,0.005147210212065,0.0309247695509961,0.0195593988058472,0.0404400832589949,0.0277949351451513,1,0.0085310532431832,1.4442462087421946,5.061494982873354,-0.03209831894092763
BK,2021-Q4,3982.0,6495.0,223.0,471.0,17.856502242152466,13.789808917197451,0.8221153846153846,0.3880597014925373,0.0210949271722752,0.0307929176289453,12.392153807446206,7.690742679430208,11.797236614853194,7.905676457160251,11.299701735607847,8.91845515519261,44.0292710997883,66.65273136655503,11.801282380550727,7.706691464022487,14.823958824643244,10.326111954249908,14.086662275581912,10.745549070594128,0.0188347564038171,0.0073903002309468,0.0060271220492214,0.0063125481139337,0.0082872928176795,0.0147806004618937,0.0020090406830738,0.0004618937644341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005022601707684,0.0012317167051578,0.0060271220492214,0.0018475750577367,0.0128076343545956,0.001077752117013,0.0248618784530386,0.0137028483448806,0.035158211953792,0.0289453425712086,0,0.0117298822375826,1.6310899045705676,0.4332716348960571,-0.9887776638088076
BK,2022-Q1,3619.0,6024.0,192.0,408.0,18.848958333333332,14.764705882352942,0.7115384615384616,0.4155038759689922,0.021829234595192,0.0307104913678618,13.196747170082958,7.270631220135741,12.103949877417598,7.3835190813914195,11.460004974181691,8.756219674557123,41.15458983431438,68.65102597402598,12.557644882767882,7.505160357373125,15.445858912094346,9.90146080869485,14.57823967913158,10.36107894455905,0.0168554849405913,0.0094621513944223,0.0066316662061342,0.0087981407702523,0.0085659021829234,0.0134462151394422,0.0002763194252555,0.0001660026560424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016579165515335,0.0014940239043824,0.0035921525283227,0.0006640106241699,0.010223818734457,0.0006640106241699,0.0234871511467256,0.0182602921646746,0.0323293727549046,0.0318725099601593,1,0.0095598081102871,1.664548217739707,-0.5282351062033488,1.390664656270502
BK,2022-Q2,3857.0,5202.0,191.0,337.0,20.19371727748691,15.43620178041543,0.7251184834123223,0.3941018766756032,0.0243712730101114,0.0267204921184159,13.653601437349131,8.371504749552578,12.227284361402614,8.047264350163182,11.415487219520518,8.482702250729627,40.999467505249754,65.72905446330721,12.75904583997292,8.186573402655096,15.343537791281708,10.556043702355469,14.40775901574954,10.908573441391548,0.0152968628467721,0.0130718954248366,0.0127041742286751,0.0088427527873894,0.0067409904070521,0.0082660515186466,0.0010370754472387,0.0001922337562475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005185377236193,0.0009611687812379,0.0036297640653357,0.0011534025374855,0.0025926886180969,0.0042291426374471,0.0280010370754472,0.021914648212226,0.0357791029297381,0.0303729334871203,1,-0.0016364540193502001,1.348716619134042,-1.802295139900509,2.0524765252801838
